2019-11-06 10:34:00.140	{5647; 157.5401}
2019-11-06 10:34:00.140	{5647; 157.8024}
2019-11-06 10:34:00.203	{5694; 157.8024}
2019-11-06 10:34:00.203	{5694; 158.0688}
2019-11-06 10:34:00.328	{5739; 158.0688}
2019-11-06 10:34:00.328	{5739; 158.3678}
2019-11-06 10:34:00.453	{5780; 158.3678}
2019-11-06 10:34:00.453	{5780; 158.6894}
2019-11-06 10:34:00.515	{5816; 158.6894}
2019-11-06 10:34:00.515	{5816; 159.092}
2019-11-06 10:34:00.640	{5851; 159.092}
2019-11-06 10:34:00.640	{5851; 159.6028}
2019-11-06 10:34:00.703	{5883; 159.6028}
2019-11-06 10:34:00.703	{5883; 160.1289}
2019-11-06 10:34:00.828	{5912; 160.1289}
2019-11-06 10:34:00.828	{5912; 160.7403}
2019-11-06 10:34:00.953	{5938; 160.7403}
2019-11-06 10:34:00.953	{5938; 161.362}
2019-11-06 10:34:01.015	{5961; 161.362}
2019-11-06 10:34:01.015	{5961; 161.9838}
2019-11-06 10:34:01.140	{5982; 161.9838}
2019-11-06 10:34:01.140	{5982; 162.5681}
2019-11-06 10:34:01.203	{5999; 162.5681}
2019-11-06 10:34:01.203	{5999; 163.1055}
2019-11-06 10:34:01.328	{6014; 163.1055}
2019-11-06 10:34:01.328	{6014; 163.5229}
2019-11-06 10:34:01.453	{6026; 163.5229}
2019-11-06 10:34:01.453	{6026; 163.8475}
2019-11-06 10:34:01.515	{6026; 164.0343}
2019-11-06 10:34:01.640	{6040; 164.0343}
2019-11-06 10:34:01.640	{6040; 164.0316}
2019-11-06 10:34:01.703	{6040; 163.9623}
2019-11-06 10:34:01.828	{6040; 163.7942}
2019-11-06 10:34:01.953	{6056; 163.7942}
2019-11-06 10:34:01.953	{6056; 163.6062}
2019-11-06 10:34:02.015	{6056; 163.4297}
2019-11-06 10:34:02.140	{6074; 163.4297}
2019-11-06 10:34:02.140	{6074; 163.3416}
2019-11-06 10:34:02.203	{6086; 163.3416}
2019-11-06 10:34:02.203	{6086; 163.2981}
2019-11-06 10:34:02.328	{6100; 163.2981}
2019-11-06 10:34:02.328	{6100; 163.3669}
2019-11-06 10:34:02.453	{6114; 163.3669}
2019-11-06 10:34:02.453	{6114; 163.4653}
2019-11-06 10:34:02.515	{6128; 163.4653}
2019-11-06 10:34:02.515	{6128; 163.6197}
2019-11-06 10:34:02.640	{6128; 163.7878}
2019-11-06 10:34:02.703	{6146; 163.7878}
2019-11-06 10:34:02.703	{6146; 163.9534}
2019-11-06 10:34:02.828	{6146; 164.1324}
2019-11-06 10:34:02.953	{6146; 164.3328}
2019-11-06 10:34:03.015	{6146; 164.5784}
2019-11-06 10:34:03.140	{6130; 164.5784}
2019-11-06 10:34:03.140	{6130; 164.9043}
2019-11-06 10:34:03.203	{6116; 164.9043}
2019-11-06 10:34:03.203	{6116; 165.2139}
2019-11-06 10:34:03.328	{6099; 165.2139}
2019-11-06 10:34:03.328	{6099; 165.6292}
2019-11-06 10:34:03.453	{6080; 165.6292}
2019-11-06 10:34:03.453	{6080; 166.0695}
2019-11-06 10:34:03.515	{6058; 166.0695}
2019-11-06 10:34:03.515	{6058; 166.6226}
2019-11-06 10:34:03.640	{6012; 166.6226}
2019-11-06 10:34:03.640	{6012; 167.241}
2019-11-06 10:34:03.703	{6012; 167.8481}
2019-11-06 10:34:03.828	{5987; 167.8481}
2019-11-06 10:34:03.828	{5987; 168.4215}
2019-11-06 10:34:03.953	{5932; 168.4215}
2019-11-06 10:34:03.953	{5932; 168.9457}
2019-11-06 10:34:04.015	{5932; 169.315}
2019-11-06 10:34:04.140	{5902; 169.315}
2019-11-06 10:34:04.140	{5902; 169.5055}
2019-11-06 10:34:04.203	{5873; 169.5055}
2019-11-06 10:34:04.203	{5873; 169.545}
2019-11-06 10:34:04.328	{5846; 169.545}
2019-11-06 10:34:04.328	{5846; 169.4235}
2019-11-06 10:34:04.453	{5823; 169.4235}
2019-11-06 10:34:04.453	{5823; 169.2491}
2019-11-06 10:34:04.515	{5807; 169.2491}
2019-11-06 10:34:04.515	{5807; 168.981}
2019-11-06 10:34:04.656	{5807; 168.6861}
2019-11-06 10:34:04.719	{5794; 168.6861}
2019-11-06 10:34:04.719	{5794; 168.3939}
2019-11-06 10:34:04.828	{5794; 168.1312}
2019-11-06 10:34:04.953	{5806; 168.1312}
2019-11-06 10:34:04.953	{5806; 167.8867}
2019-11-06 10:34:05.016	{5818; 167.8867}
2019-11-06 10:34:05.016	{5818; 167.6453}
2019-11-06 10:34:05.141	{5830; 167.6453}
2019-11-06 10:34:05.141	{5830; 167.3869}
2019-11-06 10:34:05.203	{5842; 167.3869}
2019-11-06 10:34:05.203	{5842; 167.1017}
2019-11-06 10:34:05.328	{5853; 167.1017}
2019-11-06 10:34:05.328	{5853; 166.7329}
2019-11-06 10:34:05.453	{5864; 166.7329}
2019-11-06 10:34:05.453	{5864; 166.3422}
2019-11-06 10:34:05.516	{5864; 165.8478}
2019-11-06 10:34:05.641	{5881; 165.8478}
2019-11-06 10:34:05.641	{5881; 165.3039}
2019-11-06 10:34:05.703	{5881; 164.7671}
2019-11-06 10:34:05.828	{5893; 164.7671}
2019-11-06 10:34:05.828	{5893; 164.2995}
